ORDEN,PEATON,AUTOMOVIL,CAMPAERO,CAMIONETA,MICRO,BUSETA,BUS,CAMION,VOLQUETA,MOTO,BICICLETA,DIURNIO/NOCTURNO,GRAVEDAD
380,0,0,0,0,0,0,0,0,0,2,0,Nocturno,Con Heridos
381,0,0,0,1,0,0,0,0,0,1,0,Diurno,Con Heridos
382,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
383,0,0,0,0,0,0,0,0,0,2,0,Nocturno,Con Heridos
384,0,1,1,0,0,0,0,0,0,0,0,Diurno,Solo Daños
385,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
386,0,1,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
387,0,1,0,0,0,1,0,0,0,0,0,Nocturno,Solo Daños
388,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Solo Daños
389,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
390,0,0,0,2,0,0,0,0,0,0,0,Diurno,Solo Daños
391,0,1,0,1,0,0,0,0,0,0,0,Nocturno,Solo Daños
392,0,1,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
393,0,0,0,2,0,0,0,0,0,0,0,Diurno,Solo Daños
394,0,0,0,1,0,0,0,0,0,1,0,Diurno,Con Heridos
395,0,1,1,0,0,0,0,0,0,0,0,Diurno,Solo Daños
396,0,1,0,0,0,1,0,0,0,0,0,Diurno,Solo Daños
397,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
398,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
399,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
400,0,1,1,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
401,0,1,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
402,1,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
403,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
404,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
405,0,0,1,0,0,0,0,0,0,1,0,Diurno,Con Heridos
406,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
407,0,0,1,0,0,0,0,0,0,1,0,Diurno,Solo Daños
408,0,1,1,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
409,0,0,0,1,0,1,0,0,0,0,0,Diurno,Solo Daños
410,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
411,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
412,0,0,1,0,0,0,0,0,0,1,0,Diurno,Con Heridos
413,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
414,0,1,0,0,0,0,0,0,1,0,0,Diurno,Solo Daños
415,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
416,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
417,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Solo Daños
418,0,0,0,0,0,1,0,0,0,0,0,Diurno,Solo Daños
419,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
420,0,0,0,0,0,0,1,0,0,1,0,Diurno,Con Heridos
421,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
422,0,0,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
423,0,0,0,0,0,0,0,0,0,2,0,Nocturno,Con Heridos
424,1,0,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
425,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
426,0,0,0,0,0,0,1,0,0,1,0,Diurno,Con Heridos
427,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
428,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
429,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
430,0,1,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
431,0,1,0,0,0,0,0,0,1,0,0,Nocturno,Solo Daños
432,1,0,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
433,0,1,0,1,0,0,0,0,0,0,0,Nocturno,Solo Daños
434,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
435,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
436,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
437,0,0,0,1,0,0,0,0,0,1,0,Diurno,Con Heridos
438,0,0,1,0,0,0,0,0,0,0,0,Diurno,Solo Daños
439,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
440,0,1,1,0,0,0,0,0,0,0,0,Diurno,Solo Daños
441,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
442,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
443,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
444,0,1,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
445,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
446,0,0,0,0,0,0,0,0,0,1,1,Nocturno,Con Heridos
447,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Solo Daños
448,0,0,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
449,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
450,0,0,0,0,0,1,0,0,0,1,0,Diurno,Con Heridos
451,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
452,0,0,0,0,0,0,0,0,0,2,0,Diurno,Solo Daños
453,0,1,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
454,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
455,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
456,0,0,0,0,1,0,0,0,0,1,0,Nocturno,Con Heridos
457,0,2,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
458,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
459,1,0,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
460,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
461,0,3,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
462,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
463,1,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
464,0,0,0,0,1,0,0,0,0,2,0,Nocturno,Solo Daños
465,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
466,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
467,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
468,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
469,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
470,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
471,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
472,0,0,0,1,0,0,0,0,0,1,0,Diurno,Con Heridos
473,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
474,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
475,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
476,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
477,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
478,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
479,0,0,0,0,0,0,0,0,0,2,0,Nocturno,Solo Daños
480,0,0,0,0,0,0,0,0,0,2,0,Diurno,Solo Daños
481,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
482,0,0,0,1,0,0,0,0,0,0,0,Nocturno,Solo Daños
483,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
484,0,0,1,0,0,0,0,1,0,0,0,Diurno,Solo Daños
485,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
486,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
487,0,1,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
488,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
489,0,0,0,0,1,0,0,0,0,1,0,Diurno,Con Heridos
490,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
491,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
492,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
493,0,0,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
494,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
495,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
496,1,0,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
497,0,2,0,1,0,0,0,0,0,0,0,Nocturno,Solo Daños
498,0,0,0,1,1,0,0,0,0,0,0,Diurno,Solo Daños
499,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
500,0,1,1,0,0,0,0,0,0,0,0,Diurno,Solo Daños
501,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
502,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
503,0,1,0,0,0,0,0,1,0,0,0,Nocturno,Solo Daños
504,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
505,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
506,0,2,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
507,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
508,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Solo Daños
509,0,1,0,0,0,1,0,0,0,0,0,Diurno,Solo Daños
510,0,0,0,0,0,1,0,0,0,1,0,Diurno,Solo Daños
511,0,1,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
512,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
513,0,0,0,0,0,1,0,1,0,0,0,Diurno,Solo Daños
514,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
515,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Solo Daños
516,0,0,0,2,0,0,0,0,0,0,0,Nocturno,Solo Daños
517,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
518,0,1,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
519,0,1,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
520,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
521,0,2,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
522,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
523,0,0,0,1,0,0,0,1,0,0,0,Diurno,Solo Daños
524,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
525,0,3,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
526,0,0,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
527,0,1,0,0,0,0,0,1,0,0,0,Nocturno,Solo Daños
528,0,0,0,0,0,0,0,0,0,1,1,Diurno,Con Heridos
529,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
530,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
531,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
532,0,0,0,1,0,0,0,0,0,1,0,Diurno,Con Heridos
533,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Solo Daños
534,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
535,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
536,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
537,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
538,0,1,0,0,0,1,0,0,0,0,0,Nocturno,Solo Daños
539,0,1,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
540,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
541,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
542,0,0,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
543,0,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
544,0,0,0,0,0,0,0,0,0,1,0,Nocturno,Solo Daños
545,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
546,0,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
547,0,0,0,0,0,1,1,0,0,0,0,Diurno,Solo Daños
548,0,0,0,0,1,0,0,0,0,1,0,Nocturno,Con Heridos
549,0,3,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
550,0,1,0,1,0,0,0,0,0,0,0,Nocturno,Solo Daños
551,0,1,0,0,0,0,1,0,0,0,0,Diurno,Solo Daños
552,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
553,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
554,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
555,1,0,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
556,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
557,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
558,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
559,0,0,0,1,0,0,0,0,0,1,0,Diurno,Con Heridos
560,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
561,0,0,0,0,0,1,0,0,0,0,0,Diurno,Con Heridos
562,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
563,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
564,1,1,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
565,0,1,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
566,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
567,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
568,1,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
569,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
570,0,0,0,0,0,1,0,0,0,0,0,Diurno,Solo Daños
571,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
572,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
573,0,0,0,1,0,0,0,0,0,1,0,Diurno,Con Heridos
574,0,1,1,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
575,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
576,0,1,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
577,0,0,0,0,0,1,0,0,0,1,0,Nocturno,Con Heridos
578,0,0,0,0,0,0,0,1,0,1,0,Diurno,Con Heridos
579,1,0,0,1,0,0,0,0,0,1,0,Diurno,Con Heridos
580,0,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
581,1,0,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
582,0,0,0,0,1,0,0,0,0,1,0,Diurno,Con Muertos
583,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
584,0,0,0,0,0,1,0,0,0,1,0,Diurno,Con Heridos
585,0,0,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
586,0,1,0,0,0,0,0,0,1,0,0,Diurno,Solo Daños
587,0,1,0,1,0,0,0,0,0,0,0,Diurno,Con Heridos
588,1,0,0,1,0,0,0,0,0,0,0,Diurno,Con Heridos
589,0,0,0,0,0,0,1,0,0,0,0,Nocturno,Con Heridos
590,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
591,0,1,0,0,0,0,1,0,0,0,0,Diurno,Solo Daños
592,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
593,0,0,0,1,0,0,0,1,0,0,0,Diurno,Solo Daños
594,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
595,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
596,0,0,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
597,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
598,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
599,0,0,1,0,0,0,0,0,0,1,0,Diurno,Con Heridos
600,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
601,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
602,0,0,0,1,0,0,0,0,0,1,0,Nocturno,Solo Daños
603,0,1,0,1,0,0,0,0,0,0,0,Nocturno,Solo Daños
604,0,1,0,0,1,0,0,0,0,0,0,Diurno,Solo Daños
605,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
606,0,0,0,0,0,0,0,1,1,0,0,Diurno,Solo Daños
607,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
608,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
609,0,0,0,0,0,0,0,0,0,1,1,Nocturno,Con Heridos
610,0,0,0,0,0,0,0,0,0,2,0,Diurno,Solo Daños
611,0,0,0,0,0,0,0,0,0,2,0,Diurno,Solo Daños
612,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
613,0,0,0,1,0,0,0,0,0,1,0,Diurno,Solo Daños
614,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
615,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
616,0,1,0,0,0,1,0,0,0,0,0,Diurno,Solo Daños
617,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
618,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
619,0,1,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
620,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
621,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
622,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
623,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
624,0,0,0,1,0,0,1,0,0,0,0,Diurno,Solo Daños
625,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
626,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
627,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
628,0,1,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
629,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
630,0,1,0,0,0,0,0,0,0,0,1,Nocturno,Solo Daños
631,0,1,0,0,0,0,0,0,1,0,0,Diurno,Con Heridos
632,1,0,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
633,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
634,0,0,0,0,0,0,0,0,0,2,0,Nocturno,Con Heridos
635,0,0,0,1,0,0,0,0,0,1,0,Diurno,Solo Daños
636,0,0,0,1,0,0,0,0,0,1,0,Diurno,Solo Daños
637,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
638,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
639,0,2,1,0,0,0,0,0,0,0,0,Diurno,Con Heridos
640,0,0,0,0,1,0,0,0,0,1,0,Nocturno,Con Muertos
641,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
642,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
643,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Solo Daños
644,1,0,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
645,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
646,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
647,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
648,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
649,0,1,0,0,0,0,0,2,0,0,0,Diurno,Solo Daños
650,0,0,1,0,0,0,1,0,0,1,0,Diurno,Solo Daños
651,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
652,0,0,0,0,0,0,1,0,0,0,0,Nocturno,Solo Daños
653,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
654,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
655,1,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
656,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Muertos
657,0,2,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
658,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
659,0,0,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
660,0,1,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
661,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Solo Daños
662,1,0,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
663,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
664,1,0,0,1,0,0,0,0,0,0,0,Nocturno,Con Heridos
665,0,0,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
666,0,1,0,0,0,0,0,0,1,0,0,Diurno,Solo Daños
667,0,1,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
668,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
669,0,2,0,1,0,0,0,1,0,0,0,Diurno,Solo Daños
670,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Muertos
671,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
672,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
673,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
674,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
675,0,1,1,0,0,0,0,0,0,0,0,Diurno,Solo Daños
676,0,0,0,0,0,1,1,0,0,0,0,Diurno,Solo Daños
677,0,1,1,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
678,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
679,0,0,1,1,0,0,0,0,0,0,0,Diurno,Solo Daños
680,0,1,1,0,0,0,0,0,0,0,0,Diurno,Solo Daños
681,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
682,0,0,0,0,0,0,0,0,0,2,0,Diurno,Solo Daños
683,0,0,0,1,0,0,0,0,0,1,0,Diurno,Con Heridos
684,0,0,0,0,0,2,0,0,0,0,0,Diurno,Solo Daños
685,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
686,0,0,0,1,0,1,0,0,0,0,0,Diurno,Solo Daños
687,0,0,0,0,0,0,0,0,0,2,0,Diurno,Solo Daños
688,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
689,0,1,0,0,0,1,0,0,0,0,0,Diurno,Solo Daños
690,0,0,0,0,0,1,1,0,0,0,0,Diurno,Solo Daños
691,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
692,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
693,0,1,0,0,0,0,0,0,1,0,0,Diurno,Solo Daños
694,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
695,0,0,0,0,1,0,0,0,0,1,0,Diurno,Solo Daños
696,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
697,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
698,0,1,0,0,0,0,0,0,1,0,0,Diurno,Solo Daños
699,0,1,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
700,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
701,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
702,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
703,0,1,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
704,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
705,0,1,0,0,0,0,1,0,0,0,0,Diurno,Solo Daños
706,0,0,0,0,0,0,0,1,0,1,0,Diurno,Con Heridos
707,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
708,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
709,0,0,0,1,0,0,0,1,0,0,0,Diurno,Solo Daños
710,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
711,0,1,0,0,1,0,0,0,0,0,0,Diurno,Solo Daños
712,0,0,0,1,0,0,0,0,0,1,0,Diurno,Solo Daños
713,0,1,1,1,0,0,0,0,0,0,0,Nocturno,Solo Daños
714,0,1,0,1,0,0,0,1,0,0,0,Diurno,Solo Daños
715,2,0,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
716,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
717,0,0,0,1,1,0,0,0,0,0,0,Diurno,Solo Daños
718,0,1,0,0,1,0,0,0,0,0,0,Nocturno,Solo Daños
719,0,0,0,0,0,0,0,0,0,2,0,Nocturno,Con Heridos
720,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
721,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
722,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
723,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Solo Daños
724,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
725,0,1,0,0,1,0,0,0,0,0,0,Diurno,Solo Daños
726,1,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
727,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
728,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
729,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
730,0,1,0,2,0,0,0,0,0,0,0,Diurno,Solo Daños
731,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
732,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
733,1,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
734,0,0,0,0,0,1,0,0,0,1,0,Diurno,Con Heridos
735,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
736,0,0,0,0,0,0,0,0,0,1,1,Diurno,Con Heridos
737,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
738,0,3,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
739,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
740,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
741,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
742,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
743,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
744,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
745,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
746,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
747,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Solo Daños
748,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
749,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
750,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
751,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
752,1,0,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
753,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
754,0,1,0,0,0,0,1,0,0,0,0,Diurno,Solo Daños
755,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
756,0,0,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
757,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
758,0,0,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
759,1,0,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
760,0,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
761,0,1,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
